#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
223,claim,3399131293,15,a friend claimed someone discovered that the musical artist prince played 27 different instruments on his debut album ,not verified,banned,821996,149977,38700,2771,874
224,claim,4472633412,58,a friend claimed someone discovered that about half of the world's population can access the web via a mobile device,not verified,under scrutiny,268653,14250,3551,6,3
225,claim,4056977883,50,"a friend claimed someone discovered that 99% of individuals in denmark, ireland and the united arab emirates have internet access",not verified,active,364123,60225,21874,941,318
226,claim,5286868676,21,a friend claimed someone discovered that the average user checks their mobile phone around 150 times each day,not verified,active,794247,467910,60158,438,193
227,claim,1531085693,58,a friend claimed someone discovered that the longest recorded cricket match lasted 14 days ,not verified,active,602287,31575,7203,207,48
228,claim,2461399089,49,a friend claimed someone discovered that cannonballs were the first objects thrown in international shot put events in the early 1900s,not verified,active,897673,391781,54154,8777,2041
229,claim,2328629762,35,a friend claimed someone discovered that american basketball legend wilt chamberlain never fouled out of a game,not verified,banned,243516,156829,2111,2120,830
230,claim,5628436166,20,a friend claimed someone discovered that india’s trains transport roughly 23 million passengers each day,not verified,active,539802,47906,3714,23,7
231,claim,1750119149,53,"a friend claimed someone discovered that london, england has the world's oldest subway system",not verified,active,407760,87277,21750,405,25
232,claim,5523736436,37,a friend claimed someone discovered that reindeer grow new antlers every year,not verified,active,311244,48499,9311,388,59
233,claim,2607790918,57,a friend claimed someone discovered that mercury & venus are the only 2 planets in our solar system that have no moons,not verified,under scrutiny,203338,19637,4456,265,133
234,claim,3588448407,17,a friend claimed someone discovered that it would take 258 earth days to drive around one of saturn’s rings at a speed of 75 mph,not verified,active,652890,311286,38440,4763,1823
235,claim,8670973809,52,a friend claimed someone discovered that jupiter has the most moons,not verified,under scrutiny,760136,496938,169226,5889,843
236,claim,4997396865,8,a friend claimed someone discovered that it snows metal and rains acid on venus,verified,active,255424,12996,397,252,167
237,claim,7742732066,46,a friend claimed someone discovered that sputnik was the first artificial satellite in space,not verified,active,509462,9258,745,18,1
238,claim,9609408335,6,a friend claimed someone discovered that new parents lose around 750 hours of sleep in the first year of their first child’s life,not verified,under scrutiny,673526,62222,14496,306,106
239,claim,9054776458,12,a friend claimed someone discovered that a double rainbow is a mirror image of the first rainbow,not verified,under scrutiny,147870,37830,7245,189,98
240,claim,6287124584,27,a friend claimed someone discovered that a banana is technically a berry,not verified,active,262549,58258,18576,449,234
241,claim,9760353344,56,a friend claimed someone discovered that some trees in melbourne have email addresses,not verified,under scrutiny,982896,329389,115049,1543,129
242,claim,6728437791,47,a friend claimed someone discovered that people are born with only 2 natural fears: the fear of falling and the fear of loud sounds,not verified,banned,474795,121426,17333,59,14
243,claim,4320037849,21,a friend claimed someone discovered that australia has the most number of beaches in the world,not verified,active,571942,248930,16706,2724,1134
244,claim,6300098120,53,a friend claimed someone discovered that insects are attracted to light because of the moon,not verified,active,900897,455954,6411,11399,700
245,claim,7547952992,41,a friend claimed someone discovered that a pound of houseflies contains more protein than a pound of beef,not verified,active,464707,71907,16466,851,231
246,claim,1572933319,7,a friend claimed someone discovered that the microwave oven was an accidental invention,not verified,active,773640,400705,37898,5133,2070
247,claim,9775718215,23,a friend claimed someone discovered that the people who are currently alive are only 7% of the total number of people who have ever lived,not verified,active,608600,372530,106868,298,198
248,claim,8898078681,23,a friend claimed someone discovered that an espresso maker has been sent to space,not verified,active,438075,192992,24859,2852,1198
249,claim,1896734131,51,a friend claimed someone discovered that there are billions of eggs produced commercially each year,not verified,active,263784,2190,305,18,12
250,claim,6733213354,46,a friend claimed someone discovered that melting glaciers make fizzy noises,not verified,active,584143,249075,12062,5315,899
251,claim,2918437956,10,a friend claimed someone discovered that the world’s largest pyramid cannot be found in egypt,not verified,banned,34502,14051,3113,96,50
252,claim,2707969274,56,a friend claimed someone discovered that driving south from detroit will lead to canada,not verified,active,89845,33062,10785,806,243
253,claim,4849033332,6,a friend claimed someone discovered that sea otters are born unable to swim,not verified,active,740579,468053,54539,596,16
254,claim,4159308404,35,a friend claimed someone discovered that your fingernails on your dominant hand grow faster,not verified,under scrutiny,680292,244901,96017,3881,2244
255,claim,9097874906,50,a friend claimed someone discovered that apple seeds contain cyanide,not verified,active,783527,2593,40,63,41
256,claim,7010169393,28,a friend claimed someone discovered that alaska is the only u.s. state whose name can be typed on a single row on the american standard keyboard,not verified,active,438653,181533,42001,2357,457
257,claim,5626301050,40,a friend claimed someone discovered that a man once set a record by putting on over 260 t-shirts,not verified,active,547197,63069,5934,135,69
258,claim,5149550234,26,a friend claimed someone discovered that baby spiders are called spiderlings,not verified,active,365050,10187,1154,54,15
259,claim,5803259248,32,a friend claimed someone discovered that baby octopuses are the size of a flea,not verified,under scrutiny,334070,207142,14775,4068,916
260,claim,7412120885,29,a friend claimed someone discovered that lemurs were previously the size of gorillas,not verified,active,862909,491669,85312,6861,2543
261,claim,5082469554,14,a friend claimed someone discovered that a shape with 26 sides is known as a rhombicuboctahedron,not verified,active,595667,179296,24034,968,41
262,claim,6301054829,14,a friend mentioned someone revealed that humans will live on mars by 2035,not verified,active,431164,159367,2050,2593,836
263,claim,8858371271,45,a friend mentioned someone revealed that making emotional facial expressions can prompt humans to have those emotions,not verified,active,595666,94791,30197,184,93
264,claim,1884406071,9,a friend mentioned someone revealed that yellowstone national park is home to a supervolcano,not verified,active,24329,9728,1613,227,62
265,claim,7220107943,50,a friend mentioned someone revealed that damascus is the oldest continuously inhabited city in the world,not verified,active,540691,350930,65599,6133,2018
266,claim,3093873675,11,a friend mentioned someone revealed that there are about 582 million entrepreneurs in the world,not verified,active,244657,42924,394,171,59
