#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
233,opinion,9278996149,49,studies indicate that american industrial output has tripled.,not verified,active,108835.0,21637.0,4815.0,1916.0,325.0
234,claim,3106044016,59,i heard that there are more microbes than stars.,not verified,under review,44704.0,16729.0,2160.0,1015.0,33.0
235,claim,8935534839,9,a friend told me that the number of businesses is declining.,not verified,active,86130.0,31325.0,6001.0,2642.0,179.0
236,opinion,3296425613,29,research shows that drone deliveries are becoming more common.,not verified,banned,68912.0,14584.0,3018.0,830.0,77.0
237,claim,2757424532,46,i heard that american industrial output has tripled.,not verified,banned,223177.0,70496.0,19103.0,8826.0,451.0
238,claim,7346446981,58,studies indicate that drone deliveries are becoming more common.,not verified,active,20.0,7.0,1.0,0.0,0.0
239,opinion,7232251149,16,someone shared with me that drone deliveries are becoming more common.,not verified,active,30020.0,6343.0,806.0,155.0,33.0
240,claim,8635947845,21,a friend told me that the metro of st. petersburg is deepest.,not verified,active,17389.0,5093.0,1096.0,383.0,27.0
241,opinion,1221704351,46,studies indicate that the metro of st. petersburg is deepest.,not verified,active,5933.0,1087.0,307.0,150.0,16.0
242,opinion,5259208195,51,a friend told me that american industrial output has tripled.,not verified,active,91190.0,18996.0,4015.0,1669.0,29.0
243,opinion,9678977616,32,studies indicate that there are more microbes than stars.,not verified,active,55958.0,11889.0,1669.0,599.0,56.0
244,claim,7347581191,43,someone shared with me that american industrial output has tripled.,not verified,active,350853.0,132458.0,26727.0,11352.0,244.0
245,claim,3613217757,10,research shows that the metro of st. petersburg is deepest.,not verified,active,34496.0,12680.0,2339.0,299.0,41.0
246,opinion,2144583247,30,i heard that the number of businesses is declining.,not verified,active,20077.0,4078.0,942.0,152.0,30.0
247,claim,6301880924,58,studies indicate that the number of businesses is declining.,not verified,active,15313.0,4402.0,658.0,251.0,27.0
248,opinion,2382441950,58,research shows that american industrial output has tripled.,not verified,active,28578.0,5166.0,1047.0,276.0,14.0
249,opinion,6052440080,7,research shows that the number of businesses is declining.,not verified,active,18544.0,3802.0,546.0,249.0,33.0
250,opinion,7586322242,38,studies indicate that the number of businesses is declining.,not verified,active,234203.0,59578.0,12859.0,1840.0,655.0
251,claim,7600703917,16,i heard that american industrial output has tripled.,not verified,active,10093.0,3294.0,625.0,156.0,19.0
252,claim,4019925743,49,someone shared with me that the metro of st. petersburg is deepest.,not verified,banned,874470.0,246472.0,44400.0,16124.0,2146.0
253,opinion,6322468372,51,studies indicate that the number of businesses is declining.,not verified,active,6963.0,1524.0,326.0,52.0,5.0
254,claim,9156031462,20,studies indicate that american industrial output has tripled.,not verified,under review,816811.0,306462.0,43488.0,11487.0,1710.0
255,claim,1575934434,51,i heard that american industrial output has tripled.,not verified,active,59195.0,19896.0,4928.0,2199.0,33.0
256,opinion,9473413630,58,research shows that there are more microbes than stars.,not verified,active,76617.0,13838.0,2662.0,313.0,121.0
257,opinion,4713109597,34,someone shared with me that american industrial output has tripled.,not verified,active,19318.0,4718.0,977.0,457.0,20.0
258,opinion,1694285277,36,research shows that american industrial output has tripled.,not verified,active,48736.0,9614.0,2328.0,716.0,84.0
259,opinion,6647006376,21,someone shared with me that american industrial output has tripled.,not verified,active,61533.0,13185.0,3332.0,1136.0,97.0
260,claim,3492169588,10,a friend told me that american industrial output has tripled.,not verified,active,19757.0,7459.0,1194.0,230.0,11.0
261,opinion,8796237881,57,someone shared with me that american industrial output has tripled.,not verified,active,64463.0,11646.0,1884.0,508.0,192.0
262,opinion,2830394323,39,i heard that there are more microbes than stars.,not verified,active,49667.0,10419.0,2612.0,1164.0,77.0
263,claim,4183766801,13,someone shared with me that the number of businesses is declining.,verified,banned,583754.0,200848.0,33433.0,13401.0,928.0
264,opinion,3697186255,54,a friend told me that there are more microbes than stars.,not verified,active,2715.0,703.0,115.0,56.0,4.0
265,opinion,2649626228,14,someone shared with me that the number of businesses is declining.,not verified,active,13582.0,3150.0,572.0,220.0,13.0
266,opinion,2486328206,43,studies indicate that drone deliveries are becoming more common.,not verified,banned,77870.0,19228.0,2400.0,560.0,213.0
267,opinion,9180996590,49,a friend told me that american industrial output has tripled.,not verified,active,,,,,
268,opinion,2114295649,56,i heard that the number of businesses is declining.,not verified,active,35428.0,6611.0,907.0,217.0,94.0
269,claim,4219125773,35,studies indicate that the number of businesses is declining.,not verified,active,14483.0,4262.0,1270.0,253.0,10.0
270,claim,9576694480,34,a friend told me that american industrial output has tripled.,not verified,active,29398.0,9287.0,1544.0,198.0,20.0
271,opinion,6339142071,51,i heard that drone deliveries are becoming more common.,not verified,active,7777.0,1838.0,269.0,58.0,8.0
272,opinion,4695258065,11,a friend told me that drone deliveries are becoming more common.,not verified,banned,999817.0,239759.0,53090.0,10113.0,2215.0
273,opinion,2749863831,17,research shows that the number of businesses is declining.,not verified,active,101689.0,26124.0,4605.0,2252.0,301.0
274,opinion,3805068722,48,someone shared with me that there are more microbes than stars.,not verified,active,31152.0,6352.0,1682.0,566.0,66.0
275,opinion,1843346298,34,studies indicate that the metro of st. petersburg is deepest.,not verified,active,11976.0,2945.0,321.0,43.0,15.0
276,opinion,4030752635,37,research shows that the metro of st. petersburg is deepest.,not verified,active,87980.0,19886.0,3713.0,1452.0,246.0
277,opinion,7799877288,44,studies indicate that there are more microbes than stars.,not verified,active,18777.0,4765.0,811.0,346.0,34.0
278,opinion,9082313431,55,someone shared with me that american industrial output has tripled.,verified,active,45066.0,9630.0,1799.0,190.0,135.0
279,opinion,7484156149,22,studies indicate that american industrial output has tripled.,not verified,active,3921.0,924.0,194.0,59.0,7.0
280,opinion,2290564157,25,i heard that the number of businesses is declining.,not verified,active,63281.0,12339.0,2232.0,818.0,101.0
281,opinion,5039570239,56,a friend told me that drone deliveries are becoming more common.,not verified,active,30872.0,7784.0,1093.0,143.0,34.0
282,claim,4749047140,50,studies indicate that there are more microbes than stars.,not verified,active,27526.0,9365.0,1438.0,197.0,58.0
283,claim,3954984058,33,a friend told me that drone deliveries are becoming more common.,not verified,under review,57569.0,18359.0,4766.0,1973.0,82.0
284,claim,7169521306,21,research shows that the number of businesses is declining.,not verified,banned,63278.0,21064.0,5264.0,2082.0,139.0
285,opinion,4789198889,35,research shows that the number of businesses is declining.,not verified,active,845.0,156.0,44.0,18.0,2.0
286,claim,7281161024,39,studies indicate that drone deliveries are becoming more common.,not verified,active,160720.0,47868.0,7947.0,989.0,334.0
287,claim,8453960851,9,research shows that there are more microbes than stars.,not verified,active,614.0,211.0,40.0,15.0,0.0
288,opinion,2576888500,44,a friend told me that there are more microbes than stars.,not verified,active,38379.0,9885.0,1864.0,486.0,87.0
289,claim,6434470359,54,research shows that american industrial output has tripled.,not verified,active,50201.0,16775.0,2039.0,392.0,112.0
290,opinion,6092515517,36,a friend told me that drone deliveries are becoming more common.,not verified,active,112445.0,20718.0,5961.0,1536.0,239.0
291,claim,9422282073,56,a friend told me that american industrial output has tripled.,not verified,banned,91814.0,33159.0,7873.0,1076.0,153.0
292,claim,8969737818,35,research shows that the number of businesses is declining.,not verified,active,83336.0,27862.0,3893.0,580.0,150.0
293,opinion,1378325649,20,research shows that drone deliveries are becoming more common.,not verified,active,73467.0,16029.0,2466.0,576.0,211.0
294,claim,6435736545,14,research shows that american industrial output has tripled.,not verified,under review,144927.0,51121.0,9345.0,2049.0,92.0
295,claim,1369076971,14,a friend told me that there are more microbes than stars.,not verified,active,60277.0,19065.0,4012.0,1293.0,122.0
296,opinion,9829297527,7,studies indicate that the metro of st. petersburg is deepest.,not verified,active,50748.0,11164.0,2766.0,365.0,112.0
297,opinion,1163105552,53,research shows that there are more microbes than stars.,verified,active,13984.0,3532.0,538.0,136.0,40.0
298,claim,9655274445,16,someone shared with me that the number of businesses is declining.,not verified,active,6867.0,2004.0,283.0,127.0,2.0
299,opinion,9285341724,28,someone shared with me that american industrial output has tripled.,not verified,active,69644.0,16662.0,1845.0,828.0,114.0
300,claim,1812791658,30,a friend told me that the number of businesses is declining.,not verified,under review,547710.0,197940.0,45194.0,13325.0,807.0
301,claim,9424601066,16,i heard that there are more microbes than stars.,not verified,under review,142460.0,53689.0,8567.0,3642.0,174.0
302,opinion,3416817804,30,research shows that drone deliveries are becoming more common.,not verified,active,69205.0,14305.0,2277.0,373.0,83.0
303,opinion,7854520617,37,i heard that there are more microbes than stars.,not verified,active,9118.0,2095.0,392.0,68.0,18.0
304,opinion,7349540602,44,research shows that american industrial output has tripled.,not verified,active,14188.0,3135.0,391.0,48.0,10.0
305,opinion,9518440503,15,i heard that the metro of st. petersburg is deepest.,not verified,active,44066.0,10865.0,1556.0,628.0,100.0
306,opinion,3209449613,23,someone shared with me that the metro of st. petersburg is deepest.,not verified,under review,437060.0,87950.0,14822.0,5381.0,1293.0
307,opinion,6688148381,15,research shows that there are more microbes than stars.,not verified,active,55119.0,10771.0,2360.0,967.0,128.0
308,claim,7182754978,42,someone shared with me that the metro of st. petersburg is deepest.,not verified,active,7822.0,2346.0,687.0,156.0,7.0
309,opinion,2763098868,11,a friend told me that there are more microbes than stars.,not verified,active,26670.0,5394.0,1367.0,273.0,71.0
310,claim,4777817151,6,someone shared with me that american industrial output has tripled.,not verified,active,19297.0,6061.0,1689.0,505.0,44.0
311,claim,4161654295,49,someone shared with me that the metro of st. petersburg is deepest.,not verified,active,5628.0,2039.0,322.0,58.0,3.0
312,claim,5243920391,49,studies indicate that drone deliveries are becoming more common.,not verified,active,43229.0,15952.0,3870.0,832.0,74.0
313,claim,4597978528,37,studies indicate that american industrial output has tripled.,not verified,active,22412.0,7175.0,1624.0,320.0,59.0
314,opinion,2561359502,52,a friend told me that the metro of st. petersburg is deepest.,not verified,active,2249.0,411.0,62.0,31.0,6.0
315,opinion,8624486566,12,studies indicate that the number of businesses is declining.,not verified,under review,54619.0,12899.0,2311.0,1098.0,120.0
316,opinion,6016848763,14,research shows that american industrial output has tripled.,not verified,active,44611.0,8330.0,1656.0,346.0,66.0
317,claim,5003494039,32,a friend told me that the number of businesses is declining.,not verified,active,6987.0,2053.0,287.0,116.0,17.0
318,claim,6266288128,19,studies indicate that there are more microbes than stars.,not verified,active,43973.0,16345.0,1903.0,770.0,103.0
319,claim,6359428979,18,a friend told me that drone deliveries are becoming more common.,not verified,banned,763709.0,260968.0,44190.0,10208.0,1351.0
320,claim,8339052269,30,a friend told me that there are more microbes than stars.,not verified,active,15031.0,4577.0,827.0,249.0,41.0
321,opinion,3972031688,22,research shows that american industrial output has tripled.,not verified,active,79355.0,18669.0,3135.0,1176.0,86.0
322,opinion,8812744113,17,a friend told me that american industrial output has tripled.,verified,active,31531.0,7814.0,842.0,138.0,60.0
323,opinion,9768014946,20,i heard that drone deliveries are becoming more common.,not verified,active,23735.0,5099.0,682.0,110.0,69.0
